[train: 3, 350 / 468] FPS: 48.2 (55.3)  ,  DataTime: 0.325 (0.092)  ,  ForwardTime: 2.241  ,  TotalTime: 2.658  ,  Loss/total: 2.56688  ,  Loss/giou: 1.54230  ,  Loss/l1: 0.39692  ,  Loss/location: 0.03228  ,  IoU: 0.00752
[train: 3, 400 / 468] FPS: 47.8 (53.3)  ,  DataTime: 0.352 (0.091)  ,  ForwardTime: 2.235  ,  TotalTime: 2.677  ,  Loss/total: 2.54061  ,  Loss/giou: 1.51735  ,  Loss/l1: 0.39047  ,  Loss/location: 0.04708  ,  IoU: 0.01238
[train: 3, 450 / 468] FPS: 47.2 (33.5)  ,  DataTime: 0.405 (0.091)  ,  ForwardTime: 2.215  ,  TotalTime: 2.712  ,  Loss/total: 2.50995  ,  Loss/giou: 1.49119  ,  Loss/l1: 0.38297  ,  Loss/location: 0.06134  ,  IoU: 0.01720
[train: 3, 468 / 468] FPS: 47.1 (96.5)  ,  DataTime: 0.415 (0.090)  ,  ForwardTime: 2.210  ,  TotalTime: 2.715  ,  Loss/total: 2.49819  ,  Loss/giou: 1.48093  ,  Loss/l1: 0.37998  ,  Loss/location: 0.06731  ,  IoU: 0.01927
[val: 3, 50 / 78] FPS: 31.8 (191.6)  ,  DataTime: 3.641 (0.119)  ,  ForwardTime: 0.263  ,  TotalTime: 4.022  ,  Loss/total: 2.10252  ,  Loss/giou: 1.12438  ,  Loss/l1: 0.28086  ,  Loss/location: 0.27599  ,  IoU: 0.09486
[val: 3, 78 / 78] FPS: 33.7 (114.4)  ,  DataTime: 3.433 (0.114)  ,  ForwardTime: 0.256  ,  TotalTime: 3.802  ,  Loss/total: 2.10281  ,  Loss/giou: 1.12437  ,  Loss/l1: 0.28105  ,  Loss/location: 0.27582  ,  IoU: 0.09457
[train: 4, 50 / 468] FPS: 42.4 (62.2)  ,  DataTime: 1.035 (0.080)  ,  ForwardTime: 1.901  ,  TotalTime: 3.017  ,  Loss/total: 2.29830  ,  Loss/giou: 1.28389  ,  Loss/l1: 0.33435  ,  Loss/location: 0.17852  ,  IoU: 0.05786
[train: 4, 100 / 468] FPS: 43.8 (57.0)  ,  DataTime: 0.895 (0.081)  ,  ForwardTime: 1.950  ,  TotalTime: 2.926  ,  Loss/total: 2.28646  ,  Loss/giou: 1.29171  ,  Loss/l1: 0.32934  ,  Loss/location: 0.17140  ,  IoU: 0.05509
[train: 4, 150 / 468] FPS: 43.9 (56.0)  ,  DataTime: 0.842 (0.082)  ,  ForwardTime: 1.993  ,  TotalTime: 2.918  ,  Loss/total: 2.28044  ,  Loss/giou: 1.27111  ,  Loss/l1: 0.33086  ,  Loss/location: 0.18218  ,  IoU: 0.05830
[train: 4, 200 / 468] FPS: 44.2 (51.2)  ,  DataTime: 0.788 (0.085)  ,  ForwardTime: 2.026  ,  TotalTime: 2.898  ,  Loss/total: 2.23758  ,  Loss/giou: 1.22953  ,  Loss/l1: 0.32147  ,  Loss/location: 0.20438  ,  IoU: 0.06641
